Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
rocker-lug-double-male-hose-adapter,,,,,,,,,2.5 x 3.5,,,,,136,0.0,shopify,0,deny,manual,86.27,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,2.5 x 4,,,,,136,0.0,shopify,0,deny,manual,98.91,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,2.5 x 4.5,,,,,136,0.0,shopify,0,deny,manual,113.88,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,2.5 x 5,,,,,136,0.0,shopify,0,deny,manual,212.77,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3 x 3,,,,,136,0.0,shopify,0,deny,manual,59.81,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3 x 3.5,,,,,136,0.0,shopify,0,deny,manual,116.16,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3 x 4,,,,,136,0.0,shopify,0,deny,manual,136.86,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3 x 4.5,,,,,136,0.0,shopify,0,deny,manual,146.07,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3 x 5,,,,,136,0.0,shopify,0,deny,manual,332.38,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3.5 x 3.5,,,,,136,0.0,shopify,0,deny,manual,94.33,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3.5 x 4,,,,,136,0.0,shopify,0,deny,manual,116.16,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3.5 x 4.5,,,,,136,0.0,shopify,0,deny,manual,140.33,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,3.5 x 5,,,,,136,0.0,shopify,0,deny,manual,316.27,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,4 x 4,,,,,136,0.0,shopify,0,deny,manual,102.36,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,4 x 4.5,,,,,136,0.0,shopify,0,deny,manual,149.51,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,4 x 5,,,,,136,0.0,shopify,0,deny,manual,143.78,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,4 x 6,,,,,136,0.0,shopify,0,deny,manual,193.21,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,4.5 x 4.5,,,,,136,0.0,shopify,0,deny,manual,112.70,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,4.5 x 5,,,,,136,0.0,shopify,0,deny,manual,138.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,4.5 x 6,,,,,136,0.0,shopify,0,deny,manual,184.01,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,5 x 5,,,,,136,0.0,shopify,0,deny,manual,117.30,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,5 x 6,,,,,136,0.0,shopify,0,deny,manual,158.73,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rocker-lug-double-male-hose-adapter,,,,,,,,,6 x 6,,,,,136,0.0,shopify,0,deny,manual,165.62,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,Rigid Female to Male Rocker Lug Hose Adapter,"",Co-Op,,Testing Supplies,"adapter, co-op",true,Size,"3/4"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,17.73,,true,true,,https://cdn.shopify.com/s/files/1/0712/3274/9878/files/FtoM137_4cc53397-6b4b-4af4-a36c-5db807fa67e8.jpg?v=1703557383,1,,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3/4"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,17.81,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3/4"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,20.98,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3/4"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,48.11,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3/4"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,35.07,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,17.90,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,14.63,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,21.07,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,48.11,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,34.08,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1.5"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,22.04,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1.5"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,21.32,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1.5"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,21.37,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1.5"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,21.41,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1.5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,24.02,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"1.5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,85.33,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,36.10,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,33.09,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,22.92,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,24.57,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,34.08,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,86.18,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,41.09,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,40.10,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,23.64,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,34.74,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,24.05,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,47.09,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,57.12,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,98.20,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,112.23,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,122.26,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"2.5"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,174.37,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,79.17,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,78.18,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,55.12,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,56.12,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,108.23,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,111.24,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,126.25,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,172.35,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,177.45,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3.5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,59.14,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3.5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,129.29,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3.5"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,144.31,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3.5"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,101.21,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3.5"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,114.24,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3.5"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,166.34,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"3.5"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,227.46,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,106.22,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,109.23,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,118.25,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,103.21,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,131.29,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,170.35,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,220.45,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4.5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,120.23,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4.5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,148.31,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4.5"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,150.32,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4.5"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,126.25,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4.5"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,124.25,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4.5"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,125.26,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"4.5"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,183.38,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,150.32,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,176.36,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"5"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,158.33,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"5"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,153.32,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"5"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,155.32,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"5"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,157.32,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"5"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,175.35,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"6"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,240.49,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"6"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,237.48,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"6"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,232.47,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"6"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,195.39,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"6"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,203.42,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"6"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,204.42,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter-1,,,,,,,,,"6"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,187.38,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,Rigid Female to Male Rocker Lug Hose Adapter,"",Territory,,Testing Supplies,"adapter, territory",true,Size,"3/4"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,20.14,,true,true,,https://cdn.shopify.com/s/files/1/0712/3274/9878/files/FtoM137_a712f445-3427-4a6d-b3b8-be6a021e7a66.jpg?v=1703556561,1,,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3/4"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,20.23,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3/4"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,23.84,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3/4"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,54.68,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3/4"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,39.85,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,20.34,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,16.62,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,23.92,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,54.68,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,38.72,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1.5"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,25.05,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1.5"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,24.23,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1.5"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,24.29,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1.5"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,24.33,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1.5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,27.30,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"1.5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,96.97,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,41.02,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,37.60,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,26.05,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,27.92,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,38.72,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,97.94,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 3/4"" M",,,,,137,0.0,shopify,0,deny,manual,46.69,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 1"" M",,,,,137,0.0,shopify,0,deny,manual,45.56,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
